id,a,b,c,d,e,f,g,h,sex,age,region,l,job_title,education,marriage,children,property,r,employment_status,t,u,v,w,x
30040,0.0487299999999999,0.0203041666666666,121.77,487.23,0.48723,0.2030125,10,0.0,Woman,39.25,c,238,Head/Deputy head (division),Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,Yes
13660,0.0779285714285714,0.0779285714285714,69.81,109.19,0.1559857142857142,0.1559857142857142,2,0.0,Woman,51.583333333333336,d,36,NE employee,Secondary education (plus special education),Divorced/widow,1 One,otherwise,No,No couple,Yes,Yes,No,No,No
4921,0.2303,0.2303,107.49,322.51,0.4607285714285714,0.4607285714285714,2,0.0,Man,22.83333333333333,d,36,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
63704,0.129975,0.10398,100.02,259.98,0.64995,0.5199600000000001,5,0.0,Man,26.916666666666668,d,30,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,No
51183,0.1449636363636363,0.0613307692307692,79.74,239.26,0.4350181818181818,0.1840461538461538,3,0.0,Man,56.16666666666666,c,24,NE employee,Higher education (one or more),Married,1 One,property,Yes,Works,Yes,Yes,No,Yes,No
50266,0.0815,0.0815,21.47,407.53,0.4075299999999999,0.4075299999999999,5,0.0,Man,34.0,e,156,NE employee,Higher education (one or more),Married,0 Zero,property,Yes,Unemployed,Yes,Yes,No,No,Yes
24383,0.030275,0.0151375,13.94,125.06,0.31265,0.156325,13,1.99,Man,36.833333333333336,d,24,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Works,Yes,Yes,Yes,No,No
37899,0.1330272727272727,0.073165,365.77,1463.23,1.330209090909091,0.731615,10,0.0,Woman,38.25,g,216,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,No,Works,No,Yes,Yes,No,No
47881,0.1163333333333333,0.0349,5.52,104.77,0.3492333333333333,0.10477,3,0.0,Woman,28.58333333333333,d,7,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,No,No,No,No
10300,0.2176249999999999,0.2176249999999999,99.92,899.08,2.2477,2.2477,13,1.99,Man,36.5,c,66,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
28079,0.29952,0.29952,199.07,748.83,1.49766,1.49766,5,0.0,Man,22.75,f,6,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Unemployed,Yes,Yes,No,No,No
11298,0.0716617647058823,0.0290059523809523,121.77,487.23,0.716514705882353,0.2900178571428571,10,0.0,Woman,44.833333333333336,c,12,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,No,No
13782,0.4161857142857142,0.4161857142857142,194.25,582.75,0.8325,0.8325,2,0.0,Woman,52.833333333333336,b,264,Head/Deputy head (division),Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,Yes
20945,0.0442545454545454,0.0442545454545454,5.14,97.41,0.1771090909090909,0.1771090909090909,4,0.0,Woman,46.083333333333336,f,150,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
30577,0.02867,0.0191133333333333,32.86,296.14,0.2961399999999999,0.1974266666666666,13,1.99,Man,35.083333333333336,b,6,NE employee,Secondary education (plus special education),Married,3 Three,property,No,Works,No,Yes,No,Yes,Yes
4977,0.2076,0.0479076923076923,275.76,643.24,2.144133333333333,0.4948,13,1.99,Woman,53.333333333333336,e,82,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
5233,0.0399333333333333,0.0199666666666666,14.97,59.93,0.1997666666666666,0.0998833333333333,5,0.0,Man,40.16666666666666,g,51,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,Yes,No
3996,0.038175,0.02863125,149.97,449.93,0.3749416666666667,0.28120625,13,2.49,Woman,42.0,g,60,NE employee,Higher education (one or more),Cohabitation,2 Two,property,Yes,No couple,Yes,Yes,Yes,No,No
58081,0.2427142857142857,0.2427142857142857,84.98,254.92,0.7283428571428571,0.7283428571428571,3,0.0,Woman,54.16666666666666,f,171,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Unemployed,Yes,Yes,No,Yes,No
17107,0.1977837837837838,0.1977837837837838,140.39,219.61,0.5935405405405406,0.5935405405405406,3,0.0,Woman,23.33333333333333,b,51,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
34550,0.03705,0.03705,27.82,111.18,0.1853,0.1853,5,0.0,Man,23.166666666666668,e,24,NE employee,Higher education (one or more),Single/unmarried,0 Zero,rent/hire,No,No couple,No,Yes,No,No,No
6024,0.0591222222222222,0.0380071428571428,35.49,106.51,0.1183444444444444,0.0760785714285714,2,0.0,Man,35.833333333333336,a,101,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
33599,0.4275,0.4275,256.49,769.51,2.565033333333333,2.565033333333333,6,0.0,Man,33.75,f,48,Head/Deputy head (organiz.),Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,Yes
14342,0.2986833333333333,0.2986833333333333,119.49,358.51,0.5975166666666667,0.5975166666666667,2,0.0,Woman,59.41666666666666,c,384,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,No
17617,0.0564727272727272,0.0564727272727272,309.99,1240.0,1.1272727272727272,1.1272727272727272,20,0.01,Woman,29.58333333333333,e,60,NE employee,Higher education (one or more),Single/unmarried,0 Zero,otherwise,No,No couple,No,Yes,No,No,Yes
13083,0.114375,0.061,52.45,472.55,1.181375,0.6300666666666667,13,1.99,Woman,52.083333333333336,g,300,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
10571,0.2304333333333333,0.2304333333333333,367.46,1382.53,2.3042166666666666,2.3042166666666666,10,0.0,Man,26.83333333333333,d,5,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Unemployed,Yes,Yes,No,No,No
24375,0.1574315789473684,0.1068285714285714,39.37,747.83,0.7871894736842105,0.5341642857142858,5,0.0,Man,52.333333333333336,d,216,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,Yes
83174,0.094890909090909,0.0579888888888888,0.0,539.0,0.98,0.5988888888888889,13,1.99,Woman,50.833333333333336,g,84,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,Yes,No,Yes
12702,0.080415,0.080415,107.25,321.75,0.160875,0.160875,2,0.0,Man,24.5,b,48,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
81156,0.10965,0.10965,75.49,679.51,1.1325166666666666,1.1325166666666666,13,1.99,Woman,62.91666666666666,e,36,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
3886,0.1854523809523809,0.0638442622950819,84.98,764.92,1.821238095238095,0.6269836065573771,13,2.49,Woman,46.25,g,120,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,Yes,No,No
8287,0.1697142857142857,0.1033043478260869,148.52,594.03,0.8486142857142857,0.5165478260869565,5,0.0,Woman,53.583333333333336,a,204,NE employee,Higher education (one or more),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
73239,0.16004,0.16004,199.97,400.03,1.60012,1.60012,10,0.0,Man,31.666666666666668,c,12,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,No,Yes,No,No,No
53377,0.3742833333333333,0.14035625,59.11,1122.88,1.8714666666666668,0.7018000000000001,5,0.0,Woman,39.41666666666666,f,100,Head/Deputy head (division),Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,Yes
42714,0.2704571428571428,0.1456307692307692,14.95,284.05,0.8115714285714286,0.437,3,0.0,Woman,43.833333333333336,f,240,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
3805,0.1400666666666666,0.1400666666666666,0.0,619.0,1.3755555555555556,1.3755555555555556,13,2.49,Woman,55.16666666666666,c,120,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,otherwise,No,No couple,Yes,Yes,No,Yes,No
63265,0.1978095238095238,0.0798846153846153,0.0,429.0,2.0428571428571427,0.825,13,1.99,Woman,56.333333333333336,d,14,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,Yes
71085,0.1243571428571428,0.1243571428571428,99.92,899.08,1.2844,1.2844,13,1.99,Woman,44.083333333333336,c,180,NE employee,Higher education (one or more),Single/unmarried,1 One,property,No,No couple,Yes,Yes,No,No,Yes
4212,0.12182,0.0716588235294117,69.93,629.07,1.25814,0.7400823529411765,13,1.99,Man,42.16666666666666,c,288,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,No,Yes,Yes,Yes,No
29829,0.2697111111111111,0.2697111111111111,127.4,2422.6,5.383555555555556,5.383555555555556,20,0.01,Man,23.75,a,24,NE employee,Higher education (one or more),Married,0 Zero,otherwise,Yes,Student,Yes,Yes,No,No,Yes
84373,0.0938727272727272,0.0938727272727272,118.48,1066.52,0.9695636363636364,0.9695636363636364,13,1.99,Woman,57.66666666666666,b,410,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,Yes
25069,0.1144,0.0471058823529411,91.94,827.06,1.1815142857142855,0.4865058823529411,13,1.99,Woman,36.5,f,72,NE employee,Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
7428,0.0393863636363636,0.0393863636363636,0.0,179.0,0.4068181818181818,0.4068181818181818,13,1.99,Woman,58.91666666666666,b,12,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,otherwise,No,No couple,Yes,Yes,No,Yes,No
65552,0.1187666666666666,0.0593833333333333,18.76,356.23,1.1874333333333331,0.5937166666666667,10,0.0,Woman,30.916666666666668,g,120,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,No,Yes
16250,0.3786,0.3786,75.75,227.25,0.7575,0.7575,2,0.0,Man,21.0,f,16,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,Yes,No couple,Yes,Yes,No,No,No
1182,0.2394666666666667,0.1197333333333333,349.99,705.51,2.3517,1.17585,13,2.49,Woman,26.83333333333333,f,24,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,No,No
17877,0.2133166666666666,0.1163545454545454,160.01,639.98,1.066633333333333,0.5818,5,0.0,Woman,56.66666666666666,e,432,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
20977,0.1857966101694915,0.1857966101694915,28.87,548.13,0.9290338983050848,0.9290338983050848,5,0.0,Man,44.25,g,192,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Unemployed,Yes,Yes,No,No,No
7341,0.1013,0.0379875,8.01,151.98,0.5065999999999999,0.1899749999999999,5,0.0,Woman,26.5,f,5,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,Yes,Yes,No,No,No
34183,0.1598866666666666,0.1007689075630252,299.82,1199.18,0.7994533333333333,0.5038571428571429,5,0.0,Man,41.333333333333336,e,240,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,Yes,Works,Yes,Yes,Yes,No,Yes
35232,0.0808307692307692,0.0808307692307692,8.31,157.69,0.2426,0.2426,3,0.0,Man,32.333333333333336,b,72,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,Yes
87217,0.3575,0.17875,56.47,1072.53,1.78755,0.893775,5,0.0,Woman,40.083333333333336,b,168,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,Yes
60107,0.11391,0.056955,59.97,1139.03,1.13903,0.569515,10,0.0,Man,34.833333333333336,e,12,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
43015,0.03518,0.03518,43.97,175.93,0.17593,0.17593,5,0.0,Man,37.91666666666666,e,23,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,Yes,Unemployed,Yes,Yes,No,Yes,No
28502,0.4450322580645161,0.218984126984127,91.99,276.01,0.8903548387096774,0.4381111111111111,2,0.0,Woman,58.91666666666666,g,36,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
32937,0.25008,0.25008,19.77,375.13,1.50052,1.50052,6,0.0,Woman,41.41666666666666,g,252,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
18814,0.0619749999999999,0.0619749999999999,31.02,123.98,0.30995,0.30995,5,0.0,Man,24.75,d,36,NE employee,Secondary education (plus special education),Married,1 One,otherwise,Yes,Unemployed,Yes,Yes,Yes,No,No
15080,0.0829090909090909,0.0434285714285714,14.39,273.61,0.4974727272727273,0.2605809523809524,6,0.0,Woman,50.25,b,48,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,Yes
59566,0.2511857142857143,0.2511857142857143,219.82,879.18,1.2559714285714283,1.2559714285714283,5,0.0,Woman,58.91666666666666,g,408,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
24562,0.0782833333333333,0.0361307692307692,53.84,485.16,0.8086000000000001,0.3732,13,1.99,Woman,42.583333333333336,b,132,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,Yes,Works,Yes,Yes,No,No,Yes
16462,0.10403,0.06501875,54.77,1040.23,1.04023,0.65014375,10,0.0,Man,32.083333333333336,b,60,NE employee,Higher education (one or more),Married,0 Zero,property,Yes,Works,Yes,Yes,No,No,No
54727,0.040675,0.040675,311.96,488.03,0.4066916666666666,0.4066916666666666,10,0.0,Woman,56.25,e,67,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
1939,0.13352,0.0476857142857142,0.0,327.9,1.3116,0.4684285714285714,13,2.49,Woman,28.416666666666668,a,60,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,No,No
85036,0.3572666666666667,0.1786333333333333,33.85,643.15,1.0719166666666666,0.5359583333333333,3,0.0,Woman,57.833333333333336,c,420,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
14729,0.0299533333333333,0.0299533333333333,67.41,269.59,0.1797266666666666,0.1797266666666666,6,0.0,Man,39.75,a,10,NE employee,Higher education (one or more),Divorced/widow,1 One,property,No,No couple,No,Yes,No,Yes,Yes
57502,0.0667037037037037,0.0268805970149253,44.96,180.03,0.6667777777777778,0.2687014925373134,10,0.0,Woman,57.5,d,24,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
33693,0.4318285714285714,0.0347448275862068,87.54,1662.45,4.749857142857143,0.3821724137931034,11,0.0,Woman,45.91666666666666,e,240,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,No,Yes
63588,0.1407666666666666,0.0527874999999999,42.24,126.76,0.4225333333333333,0.15845,3,0.0,Woman,23.75,b,18,Head/Deputy head (organiz.),Secondary education (plus special education),Married,0 Zero,otherwise,No,Works,Yes,Yes,No,No,No
40953,0.11201,0.11201,279.96,1120.03,1.12003,1.12003,10,0.0,Woman,31.166666666666668,d,84,NE employee,Secondary education (plus special education),Divorced/widow,1 One,property,Yes,No couple,Yes,Yes,No,No,Yes
7664,0.0631999999999999,0.0474,24.97,474.03,0.3160199999999999,0.2370149999999999,5,0.0,Woman,51.5,a,70,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,Yes,No
24259,0.3585111111111111,0.2151066666666667,50.95,968.05,1.075611111111111,0.6453666666666666,3,0.0,Woman,41.66666666666666,e,18,Head/Deputy head (division),Higher education (one or more),Married,1 One,property,No,Works,Yes,No,No,Yes,Yes
37391,0.0288833333333333,0.0288833333333333,0.0,179.0,0.2983333333333333,0.2983333333333333,13,1.99,Man,26.916666666666668,f,4,NE employee,Secondary education (plus special education),Married,1 One,otherwise,No,Unemployed,Yes,Yes,No,Yes,Yes
67252,0.3743249999999999,0.1663666666666666,149.74,449.26,1.12315,0.4991777777777778,3,0.0,Woman,51.66666666666666,b,12,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,No
14920,0.0553749999999999,0.0553749999999999,6.99,132.91,0.332275,0.332275,6,0.0,Man,27.416666666666668,d,6,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,No
14305,0.2238235294117647,0.0661739130434782,0.0,786.0,2.3117647058823527,0.6834782608695652,13,1.99,Woman,63.66666666666666,g,180,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,No
10038,0.21516,0.0672375,70.02,268.98,1.07592,0.336225,5,0.0,Woman,28.416666666666668,b,54,NE employee,Secondary education (plus special education),Married,2 Two,property,Yes,Works,Yes,Yes,No,No,No
84091,0.2117375,0.1129266666666666,26.76,508.24,0.6353,0.3388266666666666,3,0.0,Woman,64.75,e,60,Pensioner,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,Yes
64466,0.314875,0.314875,157.42,629.78,1.57445,1.57445,5,0.0,Man,39.91666666666666,e,24,Head/Deputy head (organiz.),Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,Yes,No,No,No
3476,0.0275764705882352,0.0167428571428571,26.94,242.06,0.2847764705882353,0.1729,13,1.99,Man,38.833333333333336,c,216,NE employee,Higher education (one or more),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
50254,0.0525368421052631,0.039928,62.42,249.58,0.2627157894736842,0.199664,5,0.0,Man,24.666666666666668,c,48,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
51842,0.0695555555555555,0.0447142857142857,101.62,406.38,0.9030666666666668,0.5805428571428571,13,0.01,Man,59.16666666666666,f,108,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,No,No
15895,0.0762999999999999,0.0762999999999999,30.52,122.13,0.305325,0.305325,4,0.0,Woman,42.91666666666666,d,50,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,Yes,No
78155,0.0405116279069767,0.0405116279069767,18.94,170.95,0.3975581395348836,0.3975581395348836,13,2.5,Woman,58.333333333333336,d,96,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,Yes,Yes,No
13283,0.0293888888888888,0.0176333333333333,55.87,273.13,0.3034777777777778,0.1820866666666666,13,1.99,Man,32.333333333333336,b,12,NE employee,Secondary education (plus special education),Married,3 Three,property,Yes,Works,No,Yes,No,Yes,No
78050,0.0703057831129856,0.0426385951104333,101.97,216.73,0.3515775813123529,0.2132224900388607,5,0.0,Man,38.5,e,87,Head/Deputy head (division),Incomplete higher education,Married,1 One,property,Yes,Works,No,Yes,No,Yes,No
19671,0.2742682926829268,0.2742682926829268,75.0,224.99,0.5487560975609757,0.5487560975609757,2,0.0,Man,22.166666666666668,a,14,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,otherwise,No,No couple,No,Yes,No,No,No
64541,0.339825,0.1235727272727272,339.77,1359.23,3.398075,1.2356636363636364,10,0.0,Woman,43.75,c,240,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,Yes,No,No
29975,0.26582,0.26582,69.97,1329.03,2.65806,2.65806,10,0.0,Man,26.0,a,24,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,otherwise,Yes,No couple,Yes,Yes,No,Yes,Yes
20127,0.4088666666666667,0.1936736842105263,230.01,919.98,2.0444,0.9684,5,0.0,Man,46.16666666666666,a,18,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
86221,0.0787166666666666,0.0787166666666666,47.24,141.76,0.2362666666666666,0.2362666666666666,3,0.0,Man,21.58333333333333,b,24,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,No,No,No,Yes
86628,0.15,0.0923076923076923,299.97,1199.93,1.4999125,0.923023076923077,10,0.0,Man,38.0,b,46,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,No,No,Yes,No
6560,0.4433,0.13299,35.01,664.98,2.2166,0.66498,5,0.0,Woman,56.75,c,36,Pensioner,Secondary education (plus special education),Married,0 Zero,otherwise,No,Works,No,No,No,No,No
329,0.0687,0.03664,0.0,269.9,0.67475,0.3598666666666666,13,2.49,Woman,43.583333333333336,d,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,No
15781,0.5442333333333333,0.2968545454545455,68.75,1306.25,1.0885416666666667,0.59375,2,0.0,Man,45.5,e,96,NE employee,Higher education (one or more),Married,1 One,property,Yes,Works,Yes,Yes,No,No,No
1644,0.0314310344827586,0.0196021505376344,0.0,179.0,0.3086206896551724,0.1924731182795699,13,2.49,Man,40.833333333333336,c,78,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,No
37241,0.211025,0.0981511627906976,96.92,871.78,2.17945,1.0136976744186046,13,1.99,Woman,42.16666666666666,c,109,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,Yes,Yes,No,Yes,Yes
85038,0.1606,0.1606,128.49,385.51,0.4818874999999999,0.4818874999999999,3,0.0,Woman,64.75,a,408,NE employee,Higher education (one or more),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,No
40222,0.0379399999999999,0.0199684210526315,5.02,94.88,0.1897599999999999,0.0998736842105263,5,0.0,Woman,33.916666666666664,g,96,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,No
52688,0.0445375,0.0445375,18.76,356.23,0.4452875,0.4452875,10,0.0,Woman,46.0,c,204,Head/Deputy head (division),Higher education (one or more),Divorced/widow,1 One,property,No,No couple,Yes,Yes,No,No,Yes
45624,0.3361384615384615,0.3361384615384615,57.51,1092.48,1.6807384615384615,1.6807384615384615,5,0.0,Man,29.916666666666668,d,84,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,otherwise,Yes,No couple,Yes,No,No,No,Yes
32514,0.2345142857142857,0.0912,54.75,164.25,0.4692857142857143,0.1825,2,0.0,Woman,46.833333333333336,b,132,NE employee,Secondary education (plus special education),Married,0 Zero,property,Yes,Works,Yes,Yes,No,Yes,Yes
61829,0.0669285714285714,0.0669285714285714,37.49,112.51,0.2009107142857143,0.2009107142857143,3,0.0,Man,42.91666666666666,e,157,NE employee,Secondary education (plus special education),Single/unmarried,2 Two,property,Yes,No couple,Yes,Yes,Yes,Yes,No
33060,0.3384761904761905,0.1846233766233766,22.45,426.55,1.0155952380952382,0.553961038961039,3,0.0,Man,28.25,d,118,NE employee,Secondary education (plus special education),Married,1 One,property,No,Works,No,Yes,No,Yes,No
22899,0.0496249999999999,0.0496249999999999,31.96,287.04,0.5125714285714286,0.5125714285714286,13,1.99,Woman,34.666666666666664,f,164,NE employee,Higher education (one or more),Married,1 One,property,No,Unemployed,Yes,Yes,No,Yes,No
25400,0.299325,0.299325,119.74,359.26,0.89815,0.89815,3,0.0,Woman,47.66666666666666,c,10,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,No,Yes,No,Yes,No
23311,0.2994,0.20958,139.75,419.25,0.5989285714285715,0.41925,2,0.0,Man,31.75,b,108,Enterpreneur,Secondary education (plus special education),Married,1 One,property,No,Works,No,No,No,Yes,No
41464,0.2111428571428571,0.2111428571428571,19.47,369.53,1.0557999999999998,1.0557999999999998,5,0.0,Woman,27.25,g,48,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,No,Yes,No,No,Yes
1662,0.0299636363636363,0.0169896907216494,18.05,161.85,0.2942727272727272,0.1668556701030927,13,2.49,Man,24.25,f,36,NE employee,Higher education (one or more),Married,0 Zero,otherwise,No,Works,Yes,Yes,No,No,No
79634,0.1014999999999999,0.1014999999999999,0.0,629.0,1.0483333333333331,1.0483333333333331,13,1.99,Man,34.583333333333336,c,132,NE employee,Secondary education (plus special education),Married,2 Two,property,No,Unemployed,Yes,No,No,No,Yes
30626,0.0511888888888888,0.0511888888888888,57.62,230.38,0.2559777777777777,0.2559777777777777,5,0.0,Man,24.25,b,18,NE employee,Incomplete higher education,Single/unmarried,0 Zero,property,No,No couple,Yes,No,No,No,No
1650,0.0423,0.0423,27.69,249.21,0.41535,0.41535,13,2.49,Woman,30.416666666666668,g,42,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,No,Yes,Yes,Yes,No
19798,0.0592222222222222,0.0592222222222222,39.97,159.93,0.2961666666666667,0.2961666666666667,5,0.0,Woman,58.16666666666666,d,360,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,Yes,No couple,Yes,Yes,No,No,No
61686,0.2140181818181818,0.2140181818181818,225.8,353.2,0.6421818181818182,0.6421818181818182,3,0.0,Woman,23.83333333333333,g,4,NE employee,Higher education (one or more),Cohabitation,0 Zero,property,No,No couple,No,Yes,No,No,No
19420,0.4052105263157894,0.4052105263157894,196.95,308.05,0.8106578947368421,0.8106578947368421,2,0.0,Woman,39.16666666666666,g,48,NE employee,Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,No,No,No,No
5465,0.11278,0.11278,0.0,553.83,1.10766,1.10766,13,2.49,Woman,54.91666666666666,a,72,NE employee,Secondary education (plus special education),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,Yes,No,Yes
82377,0.1172666666666666,0.0458869565217391,0.0,545.0,1.211111111111111,0.4739130434782608,13,1.99,Woman,49.66666666666666,g,12,Head/Deputy head (division),Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,Yes,No,No,Yes
73677,0.0799,0.0799,39.98,119.92,0.23984,0.23984,3,0.0,Man,34.416666666666664,c,180,NE employee,Secondary education (plus special education),Single/unmarried,1 One,property,No,No couple,Yes,No,No,No,No
628,0.20364,0.107178947368421,0.0,999.9,1.9998,1.0525263157894738,13,2.49,Man,28.25,g,36,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Works,Yes,No,No,No,No
53456,0.4,0.2235546038543897,54.97,1044.03,2.000057471264368,1.1178051391862955,5,0.0,Woman,61.41666666666666,e,48,NE employee,Secondary education (plus special education),Married,0 Zero,property,No,Pensioner,Yes,Yes,No,Yes,Yes
77911,0.0696142857142857,0.0696142857142857,121.77,487.23,0.6960428571428572,0.6960428571428572,10,0.0,Man,31.5,c,72,NE employee,Higher education (one or more),Single/unmarried,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
41635,0.2284833333333333,0.2284833333333333,21.66,411.34,0.6855666666666667,0.6855666666666667,3,0.0,Woman,49.833333333333336,c,12,Head/Deputy head (division),Secondary education (plus special education),Divorced/widow,0 Zero,property,No,No couple,Yes,Yes,No,No,Yes
84276,0.1569428571428571,0.09155,17.35,329.65,0.4709285714285714,0.2747083333333333,3,0.0,Man,35.083333333333336,f,128,Head/Deputy head (division),Higher education (one or more),Married,2 Two,property,No,Works,Yes,Yes,No,Yes,Yes
69210,0.1041,0.1041,31.24,93.76,0.3125333333333333,0.3125333333333333,3,0.0,Man,32.25,f,84,NE employee,Secondary education (plus special education),Married,1 One,property,No,Unemployed,Yes,Yes,No,Yes,No
